,YEAR,MONTH,DAY,Rain,Snow
12110,1983,3,2,False,False
12111,1983,3,3,False,False
12112,1983,3,4,True,False
12113,1983,3,5,False,False
12114,1983,3,6,True,False
12115,1983,3,7,True,False
12116,1983,3,8,True,False
12117,1983,3,9,False,False
12118,1983,3,10,True,False
12119,1983,3,11,False,True
12120,1983,3,12,False,False
12121,1983,3,13,False,False
12122,1983,3,14,False,False
12123,1983,3,15,False,False
12124,1983,3,16,False,False
12125,1983,3,17,False,False
12126,1983,3,18,True,False
12127,1983,3,19,True,False
12128,1983,3,20,False,True
12129,1983,3,21,False,True
12130,1983,3,22,False,True
12131,1983,3,23,False,False
12132,1983,3,24,False,False
12133,1983,3,25,False,False
12134,1983,3,26,False,False
12135,1983,3,27,True,False
12136,1983,3,28,True,True
12137,1983,3,29,False,False
12138,1983,3,30,False,False
12139,1983,3,31,False,False
12140,1983,4,1,False,False
12141,1983,4,2,True,False
12142,1983,4,3,True,False
12143,1983,4,4,True,False
12144,1983,4,5,False,False
12145,1983,4,6,True,False
12146,1983,4,7,True,False
12147,1983,4,8,False,False
12148,1983,4,9,True,False
12149,1983,4,10,True,False
12150,1983,4,11,True,False
12151,1983,4,12,False,False
12152,1983,4,13,True,False
12153,1983,4,14,True,False
12154,1983,4,15,False,True
12155,1983,4,16,False,False
12156,1983,4,17,True,True
12157,1983,4,18,False,False
12158,1983,4,19,False,False
12159,1983,4,20,False,False
12160,1983,4,21,False,False
12161,1983,4,22,False,False
12162,1983,4,23,False,False
12163,1983,4,24,False,False
12164,1983,4,25,False,False
12165,1983,4,26,False,False
12166,1983,4,27,True,False
12167,1983,4,28,True,False
12168,1983,4,29,False,False
12169,1983,4,30,True,False
12170,1983,5,1,True,False
12171,1983,5,2,True,False
12172,1983,5,3,True,False
12173,1983,5,4,True,False
12174,1983,5,5,False,False
12175,1983,5,6,False,False
12176,1983,5,7,True,False
12177,1983,5,8,True,False
12178,1983,5,9,False,False
12179,1983,5,10,False,False
12180,1983,5,11,False,False
12181,1983,5,12,False,False
12182,1983,5,13,False,False
12183,1983,5,14,True,False
12184,1983,5,15,True,False
12185,1983,5,16,False,False
12186,1983,5,17,False,False
12187,1983,5,18,False,False
12188,1983,5,19,True,False
12189,1983,5,20,False,False
12190,1983,5,21,False,False
12191,1983,5,22,True,False
12192,1983,5,23,False,False
12193,1983,5,24,True,False
12194,1983,5,25,True,False
12195,1983,5,26,False,False
12196,1983,5,27,False,False
12197,1983,5,28,False,False
12198,1983,5,29,True,False
12199,1983,5,30,True,False
12200,1983,5,31,True,False
12201,1983,6,1,False,False
12202,1983,6,2,False,False
12203,1983,6,3,True,False
12204,1983,6,4,True,False
12205,1983,6,5,True,False
12206,1983,6,6,True,False
12207,1983,6,7,False,False
12208,1983,6,8,False,False
12209,1983,6,9,False,False
12210,1983,6,10,True,False
12211,1983,6,11,False,False
12212,1983,6,12,False,False
12213,1983,6,13,False,False
12214,1983,6,14,False,False
12215,1983,6,15,True,False
12216,1983,6,16,False,False
12217,1983,6,17,False,False
12218,1983,6,18,False,False
12219,1983,6,19,False,False
12220,1983,6,20,False,False
12221,1983,6,21,False,False
12222,1983,6,22,False,False
12223,1983,6,23,False,False
12224,1983,6,24,False,False
12225,1983,6,25,False,False
12226,1983,6,26,False,False
12227,1983,6,27,True,False
12228,1983,6,28,True,False
12229,1983,6,29,False,False
12230,1983,6,30,True,False
12231,1983,7,1,True,False
12232,1983,7,2,False,False
12233,1983,7,3,False,False
12234,1983,7,4,True,False
12235,1983,7,5,False,False
12236,1983,7,6,False,False
12237,1983,7,7,False,False
12238,1983,7,8,False,False
12239,1983,7,9,False,False
12240,1983,7,10,False,False
12241,1983,7,11,False,False
12242,1983,7,12,False,False
12243,1983,7,13,False,False
12244,1983,7,14,True,False
12245,1983,7,15,False,False
12246,1983,7,16,False,False
12247,1983,7,17,True,False
12248,1983,7,18,True,False
12249,1983,7,19,True,False
12250,1983,7,20,False,False
12251,1983,7,21,True,False
12252,1983,7,22,False,False
12253,1983,7,23,False,False
12254,1983,7,24,False,False
12255,1983,7,25,False,False
12256,1983,7,26,False,False
12257,1983,7,27,False,False
12258,1983,7,28,True,False
12259,1983,7,29,True,False
12260,1983,7,30,True,False
12261,1983,7,31,True,False
12262,1983,8,1,False,False
12263,1983,8,2,False,False
12264,1983,8,3,False,False
12265,1983,8,4,True,False
12266,1983,8,5,False,False
12267,1983,8,6,False,False
12268,1983,8,7,False,False
12269,1983,8,8,False,False
12270,1983,8,9,False,False
12271,1983,8,10,True,False
12272,1983,8,11,True,False
12273,1983,8,12,False,False
12274,1983,8,13,False,False
12275,1983,8,14,False,False
12276,1983,8,15,False,False
12277,1983,8,16,False,False
12278,1983,8,17,False,False
12279,1983,8,18,False,False
12280,1983,8,19,False,False
12281,1983,8,20,False,False
12282,1983,8,21,False,False
12283,1983,8,22,True,False
12284,1983,8,23,False,False
12285,1983,8,24,False,False
12286,1983,8,25,False,False
12287,1983,8,26,True,False
12288,1983,8,27,False,False
12289,1983,8,28,False,False
12290,1983,8,29,False,False
12291,1983,8,30,True,False
12292,1983,8,31,True,False
12293,1983,9,1,False,False
12294,1983,9,2,False,False
12295,1983,9,3,False,False
12296,1983,9,4,False,False
12297,1983,9,5,False,False
12298,1983,9,6,True,False
12299,1983,9,7,False,False
12300,1983,9,8,False,False
12301,1983,9,9,False,False
12302,1983,9,10,False,False
12303,1983,9,11,False,False
12304,1983,9,12,False,False
12305,1983,9,13,False,False
12306,1983,9,14,False,False
12307,1983,9,15,False,False
12308,1983,9,16,True,False
12309,1983,9,17,False,False
12310,1983,9,18,True,False
12311,1983,9,19,True,False
12312,1983,9,20,True,False
12313,1983,9,21,True,False
12314,1983,9,22,True,False
12315,1983,9,23,False,False
12316,1983,9,24,False,False
12317,1983,9,25,True,False
12318,1983,9,26,True,False
12319,1983,9,27,False,False
12320,1983,9,28,False,False
12321,1983,9,29,False,False
12322,1983,9,30,False,False
12323,1983,10,1,False,False
12324,1983,10,2,False,False
12325,1983,10,3,True,False
12326,1983,10,4,False,False
12327,1983,10,5,True,False
12328,1983,10,6,False,False
12329,1983,10,7,False,False
12330,1983,10,8,True,False
12331,1983,10,9,False,False
12332,1983,10,10,False,False
12333,1983,10,11,False,False
12334,1983,10,12,True,False
12335,1983,10,13,True,False
12336,1983,10,14,True,False
12337,1983,10,15,False,False
12338,1983,10,16,True,False
12339,1983,10,17,False,False
12340,1983,10,18,False,False
12341,1983,10,19,False,False
12342,1983,10,20,False,False
12343,1983,10,21,False,False
12344,1983,10,22,True,False
12345,1983,10,23,True,False
12346,1983,10,24,True,False
12347,1983,10,25,True,False
12348,1983,10,26,True,False
12349,1983,10,27,False,False
12350,1983,10,28,False,False
12351,1983,10,29,False,False
12352,1983,10,30,False,False
12353,1983,10,31,False,False
12354,1983,11,1,True,False
12355,1983,11,2,True,False
12356,1983,11,3,True,False
12357,1983,11,4,False,False
12358,1983,11,5,False,False
12359,1983,11,6,False,False
12360,1983,11,7,False,False
12361,1983,11,8,False,False
12362,1983,11,9,False,False
12363,1983,11,10,True,False
12364,1983,11,11,True,True
12365,1983,11,12,False,False
12366,1983,11,13,False,False
12367,1983,11,14,False,False
12368,1983,11,15,True,False
12369,1983,11,16,True,True
12370,1983,11,17,False,True
12371,1983,11,18,False,False
12372,1983,11,19,True,False
12373,1983,11,20,True,False
12374,1983,11,21,False,False
12375,1983,11,22,False,False
12376,1983,11,23,True,False
12377,1983,11,24,True,False
12378,1983,11,25,False,False
12379,1983,11,26,False,False
12380,1983,11,27,False,False
12381,1983,11,28,True,True
12382,1983,11,29,False,True
12383,1983,11,30,False,True
12384,1983,12,1,False,True
12385,1983,12,2,False,True
12386,1983,12,3,False,True
12387,1983,12,4,True,False
12388,1983,12,5,True,False
12389,1983,12,6,True,True
12390,1983,12,7,False,True
12391,1983,12,8,False,True
12392,1983,12,9,False,True
12393,1983,12,10,False,True
12394,1983,12,11,True,False
12395,1983,12,12,True,False
12396,1983,12,13,False,False
12397,1983,12,14,True,False
12398,1983,12,15,True,True
12399,1983,12,16,False,True
12400,1983,12,17,False,True
12401,1983,12,18,False,True
12402,1983,12,19,False,True
12403,1983,12,20,False,False
12404,1983,12,21,True,True
12405,1983,12,22,True,True
12406,1983,12,23,False,True
12407,1983,12,24,False,True
12408,1983,12,25,False,False
12409,1983,12,26,False,True
12410,1983,12,27,False,True
12411,1983,12,28,False,True
12412,1983,12,29,False,True
12413,1983,12,30,False,False
12414,1983,12,31,False,False
12415,1984,1,1,False,True
12416,1984,1,2,False,True
12417,1984,1,3,False,True
12418,1984,1,4,False,False
12419,1984,1,5,False,True
12420,1984,1,6,True,True
12421,1984,1,7,False,True
12422,1984,1,8,False,True
12423,1984,1,9,False,True
12424,1984,1,10,False,True
12425,1984,1,11,False,False
12426,1984,1,12,False,False
12427,1984,1,13,False,True
12428,1984,1,14,False,True
12429,1984,1,15,False,False
12430,1984,1,16,False,True
12431,1984,1,17,False,True
12432,1984,1,18,False,True
12433,1984,1,19,False,True
12434,1984,1,20,False,False
12435,1984,1,21,False,False
12436,1984,1,22,False,False
12437,1984,1,23,False,False
12438,1984,1,24,True,True
12439,1984,1,25,False,False
12440,1984,1,26,False,False
12441,1984,1,27,False,True
12442,1984,1,28,False,False
12443,1984,1,29,False,True
12444,1984,1,30,False,True
12445,1984,1,31,False,True
12446,1984,2,1,False,False
12447,1984,2,2,False,False
12448,1984,2,3,True,True
12449,1984,2,4,False,True
12450,1984,2,5,False,True
12451,1984,2,6,False,True
12452,1984,2,7,False,True
12453,1984,2,8,False,False
12454,1984,2,9,False,False
12455,1984,2,10,True,False
12456,1984,2,11,True,False
12457,1984,2,12,False,False
12458,1984,2,13,True,False
12459,1984,2,14,True,False
12460,1984,2,15,False,False
12461,1984,2,16,False,False
12462,1984,2,17,False,False
12463,1984,2,18,False,False
12464,1984,2,19,True,False
12465,1984,2,20,True,False
12466,1984,2,21,True,True
12467,1984,2,22,False,False
12468,1984,2,23,False,False
12469,1984,2,24,True,True
12470,1984,2,25,True,True
12471,1984,2,26,False,False
12472,1984,2,27,False,True
12473,1984,2,28,False,True
12474,1984,2,29,False,True
12475,1984,3,1,False,False
12476,1984,3,2,False,True
12477,1984,3,3,False,False
12478,1984,3,4,False,True
12479,1984,3,5,True,True
12480,1984,3,6,False,True
12481,1984,3,7,False,False
12482,1984,3,8,False,True
12483,1984,3,9,False,True
12484,1984,3,10,False,True
12485,1984,3,11,False,True
12486,1984,3,12,False,True
12487,1984,3,13,True,True
12488,1984,3,14,False,False
12489,1984,3,15,True,False
12490,1984,3,16,True,False
12491,1984,3,17,False,True
12492,1984,3,18,False,True
12493,1984,3,19,True,False
12494,1984,3,20,True,False
12495,1984,3,21,True,True
12496,1984,3,22,False,True
12497,1984,3,23,False,True
12498,1984,3,24,False,False
12499,1984,3,25,False,False
12500,1984,3,26,False,False
12501,1984,3,27,False,False
12502,1984,3,28,False,False
12503,1984,3,29,True,True
12504,1984,3,30,False,False
12505,1984,3,31,False,False
12506,1984,4,1,False,False
12507,1984,4,2,False,False
12508,1984,4,3,False,False
12509,1984,4,4,True,False
12510,1984,4,5,True,False
12511,1984,4,6,True,True
12512,1984,4,7,False,False
12513,1984,4,8,False,False
12514,1984,4,9,False,False
12515,1984,4,10,False,False
12516,1984,4,11,False,False
12517,1984,4,12,False,False
12518,1984,4,13,True,False
12519,1984,4,14,True,False
12520,1984,4,15,True,False
12521,1984,4,16,False,False
12522,1984,4,17,True,True
12523,1984,4,18,True,False
12524,1984,4,19,False,False
12525,1984,4,20,True,False
12526,1984,4,21,False,False
12527,1984,4,22,True,True
12528,1984,4,23,True,False
12529,1984,4,24,True,False
12530,1984,4,25,False,False
12531,1984,4,26,False,False
12532,1984,4,27,True,False
12533,1984,4,28,False,False
12534,1984,4,29,False,False
12535,1984,4,30,True,False
12536,1984,5,1,False,False
12537,1984,5,2,False,False
12538,1984,5,3,True,False
12539,1984,5,4,True,False
12540,1984,5,5,True,False
12541,1984,5,6,False,False
12542,1984,5,7,False,False
12543,1984,5,8,True,False
12544,1984,5,9,True,False
12545,1984,5,10,False,False
12546,1984,5,11,True,False
12547,1984,5,12,False,False
12548,1984,5,13,True,False
12549,1984,5,14,True,False
12550,1984,5,15,False,False
12551,1984,5,16,False,False
12552,1984,5,17,False,False
12553,1984,5,18,True,False
12554,1984,5,19,True,False
12555,1984,5,20,True,False
12556,1984,5,21,False,False
12557,1984,5,22,True,False
12558,1984,5,23,True,False
12559,1984,5,24,False,False
12560,1984,5,25,False,False
12561,1984,5,26,True,False
12562,1984,5,27,False,False
12563,1984,5,28,True,False
12564,1984,5,29,True,False
12565,1984,5,30,True,False
12566,1984,5,31,False,False
12567,1984,6,1,False,False
12568,1984,6,2,False,False
12569,1984,6,3,True,False
12570,1984,6,4,False,False
12571,1984,6,5,False,False
12572,1984,6,6,False,False
12573,1984,6,7,False,False
12574,1984,6,8,False,False
12575,1984,6,9,False,False
12576,1984,6,10,False,False
12577,1984,6,11,False,False
12578,1984,6,12,False,False
12579,1984,6,13,True,False
12580,1984,6,14,False,False
12581,1984,6,15,False,False
12582,1984,6,16,False,False
12583,1984,6,17,True,False
12584,1984,6,18,True,False
12585,1984,6,19,False,False
12586,1984,6,20,False,False
12587,1984,6,21,False,False
12588,1984,6,22,False,False
12589,1984,6,23,True,False
12590,1984,6,24,True,False
12591,1984,6,25,False,False
12592,1984,6,26,False,False
12593,1984,6,27,True,False
12594,1984,6,28,False,False
12595,1984,6,29,False,False
12596,1984,6,30,False,False
12597,1984,7,1,False,False
12598,1984,7,2,False,False
12599,1984,7,3,False,False
12600,1984,7,4,True,False
12601,1984,7,5,True,False
12602,1984,7,6,True,False
12603,1984,7,7,False,False
12604,1984,7,8,False,False
12605,1984,7,9,True,False
12606,1984,7,10,False,False
12607,1984,7,11,True,False
12608,1984,7,12,False,False
12609,1984,7,13,False,False
12610,1984,7,14,False,False
12611,1984,7,15,False,False
12612,1984,7,16,False,False
12613,1984,7,17,True,False
12614,1984,7,18,False,False
12615,1984,7,19,False,False
12616,1984,7,20,False,False
12617,1984,7,21,False,False
12618,1984,7,22,False,False
12619,1984,7,23,False,False
12620,1984,7,24,True,False
12621,1984,7,25,False,False
12622,1984,7,26,True,False
12623,1984,7,27,True,False
12624,1984,7,28,False,False
12625,1984,7,29,False,False
12626,1984,7,30,False,False
12627,1984,7,31,False,False
12628,1984,8,1,False,False
12629,1984,8,2,False,False
12630,1984,8,3,True,False
12631,1984,8,4,True,False
12632,1984,8,5,False,False
12633,1984,8,6,False,False
12634,1984,8,7,True,False
12635,1984,8,8,True,False
12636,1984,8,9,False,False
12637,1984,8,10,False,False
12638,1984,8,11,False,False
12639,1984,8,12,False,False
12640,1984,8,13,True,False
12641,1984,8,14,False,False
12642,1984,8,15,False,False
12643,1984,8,16,False,False
12644,1984,8,17,False,False
12645,1984,8,18,True,False
12646,1984,8,19,False,False
12647,1984,8,20,False,False
12648,1984,8,21,False,False
12649,1984,8,22,False,False
12650,1984,8,23,False,False
12651,1984,8,24,False,False
12652,1984,8,25,False,False
12653,1984,8,26,False,False
12654,1984,8,27,False,False
12655,1984,8,28,True,False
12656,1984,8,29,True,False
12657,1984,8,30,True,False
12658,1984,8,31,False,False
12659,1984,9,1,True,False
12660,1984,9,2,False,False
12661,1984,9,3,True,False
12662,1984,9,4,False,False
12663,1984,9,5,False,False
12664,1984,9,6,False,False
12665,1984,9,7,True,False
12666,1984,9,8,False,False
12667,1984,9,9,True,False
12668,1984,9,10,True,False
12669,1984,9,11,True,False
12670,1984,9,12,False,False
12671,1984,9,13,True,False
12672,1984,9,14,True,False
12673,1984,9,15,True,False
12674,1984,9,16,True,False
12675,1984,9,17,False,False
12676,1984,9,18,False,False
12677,1984,9,19,False,False
12678,1984,9,20,False,False
12679,1984,9,21,False,False
12680,1984,9,22,False,False
12681,1984,9,23,True,False
12682,1984,9,24,True,False
12683,1984,9,25,True,False
12684,1984,9,26,True,False
12685,1984,9,27,True,False
12686,1984,9,28,True,False
12687,1984,9,29,False,False
12688,1984,9,30,False,False
12689,1984,10,1,False,False
12690,1984,10,2,False,False
12691,1984,10,3,False,False
12692,1984,10,4,False,False
12693,1984,10,5,False,False
12694,1984,10,6,False,False
12695,1984,10,7,True,False
12696,1984,10,8,True,False
12697,1984,10,9,False,False
12698,1984,10,10,False,False
12699,1984,10,11,False,False
12700,1984,10,12,False,False
12701,1984,10,13,False,False
12702,1984,10,14,True,False
12703,1984,10,15,True,False
12704,1984,10,16,True,False
12705,1984,10,17,True,False
12706,1984,10,18,False,False
12707,1984,10,19,True,False
12708,1984,10,20,True,False
12709,1984,10,21,True,False
12710,1984,10,22,False,False
12711,1984,10,23,False,False
12712,1984,10,24,False,False
12713,1984,10,25,True,False
12714,1984,10,26,True,False
12715,1984,10,27,True,False
12716,1984,10,28,False,False
12717,1984,10,29,False,False
12718,1984,10,30,False,False
12719,1984,10,31,False,False
12720,1984,11,1,True,False
12721,1984,11,2,True,False
12722,1984,11,3,False,False
12723,1984,11,4,True,False
12724,1984,11,5,True,False
12725,1984,11,6,True,False
12726,1984,11,7,False,False
12727,1984,11,8,False,False
12728,1984,11,9,True,False
12729,1984,11,10,True,False
12730,1984,11,11,True,True
12731,1984,11,12,False,True
12732,1984,11,13,False,False
12733,1984,11,14,False,False
12734,1984,11,15,True,False
12735,1984,11,16,False,True
12736,1984,11,17,False,False
12737,1984,11,18,False,True
12738,1984,11,19,False,True
12739,1984,11,20,False,False
12740,1984,11,21,False,False
12741,1984,11,22,False,False
12742,1984,11,23,False,False
12743,1984,11,24,False,False
12744,1984,11,25,False,False
12745,1984,11,26,False,False
12746,1984,11,27,True,False
12747,1984,11,28,True,True
12748,1984,11,29,False,True
12749,1984,11,30,True,False
12750,1984,12,1,True,False
12751,1984,12,2,False,False
12752,1984,12,3,True,True
12753,1984,12,4,False,True
12754,1984,12,5,False,False
12755,1984,12,6,False,True
12756,1984,12,7,False,True
12757,1984,12,8,False,False
12758,1984,12,9,False,False
12759,1984,12,10,True,False
12760,1984,12,11,True,False
12761,1984,12,12,True,False
12762,1984,12,13,True,False
12763,1984,12,14,True,True
12764,1984,12,15,True,False
12765,1984,12,16,False,False
12766,1984,12,17,False,False
12767,1984,12,18,False,False
12768,1984,12,19,True,True
12769,1984,12,20,False,False
12770,1984,12,21,True,False
12771,1984,12,22,True,False
12772,1984,12,23,False,False
12773,1984,12,24,False,True
12774,1984,12,25,False,True
12775,1984,12,26,False,True
12776,1984,12,27,True,True
12777,1984,12,28,True,False
12778,1984,12,29,True,False
12779,1984,12,30,False,False
12780,1984,12,31,True,True
12781,1985,1,1,True,True
12782,1985,1,2,False,False
12783,1985,1,3,False,False
12784,1985,1,4,False,False
12785,1985,1,5,True,True
12786,1985,1,6,False,False
12787,1985,1,7,True,True
12788,1985,1,8,False,True
12789,1985,1,9,False,False
12790,1985,1,10,False,True
12791,1985,1,11,False,True
12792,1985,1,12,False,True
12793,1985,1,13,False,False
12794,1985,1,14,False,True
12795,1985,1,15,False,True
12796,1985,1,16,False,True
12797,1985,1,17,False,True
12798,1985,1,18,False,True
12799,1985,1,19,False,True
12800,1985,1,20,False,True
12801,1985,1,21,False,True
12802,1985,1,22,False,True
12803,1985,1,23,False,False
12804,1985,1,24,True,True
12805,1985,1,25,False,True
12806,1985,1,26,False,False
12807,1985,1,27,False,True
12808,1985,1,28,False,True
12809,1985,1,29,False,True
12810,1985,1,30,False,True
12811,1985,1,31,False,True
12812,1985,2,1,False,False
12813,1985,2,2,False,True
12814,1985,2,3,False,False
12815,1985,2,4,False,False
12816,1985,2,5,False,True
12817,1985,2,6,False,True
12818,1985,2,7,False,True
12819,1985,2,8,False,False
12820,1985,2,9,False,False
12821,1985,2,10,False,True
12822,1985,2,11,True,True
12823,1985,2,12,True,True
12824,1985,2,13,False,True
12825,1985,2,14,False,True
12826,1985,2,15,False,True
12827,1985,2,16,False,True
12828,1985,2,17,False,True
12829,1985,2,18,False,True
12830,1985,2,19,False,True
12831,1985,2,20,False,False
12832,1985,2,21,True,False
12833,1985,2,22,True,False
12834,1985,2,23,True,False
12835,1985,2,24,True,False
12836,1985,2,25,False,False
12837,1985,2,26,False,False
12838,1985,2,27,True,True
12839,1985,2,28,False,False
12840,1985,3,1,False,False
12841,1985,3,2,True,False
12842,1985,3,3,False,False
12843,1985,3,4,True,True
12844,1985,3,5,False,True
12845,1985,3,6,False,False
12846,1985,3,7,True,True
12847,1985,3,8,True,False
12848,1985,3,9,False,False
12849,1985,3,10,False,False
12850,1985,3,11,True,False
12851,1985,3,12,True,True
12852,1985,3,13,True,False
12853,1985,3,14,True,False
12854,1985,3,15,False,False
12855,1985,3,16,True,False
12856,1985,3,17,False,True
12857,1985,3,18,False,False
12858,1985,3,19,True,False
12859,1985,3,20,False,False
12860,1985,3,21,False,False
12861,1985,3,22,False,False
12862,1985,3,23,True,True
12863,1985,3,24,True,False
12864,1985,3,25,False,False
12865,1985,3,26,False,False
12866,1985,3,27,True,False
12867,1985,3,28,True,False
12868,1985,3,29,True,False
12869,1985,3,30,True,True
12870,1985,3,31,True,False
12871,1985,4,1,False,True
12872,1985,4,2,False,True
12873,1985,4,3,True,True
12874,1985,4,4,False,False
12875,1985,4,5,True,False
12876,1985,4,6,True,True
12877,1985,4,7,True,False
12878,1985,4,8,True,True
12879,1985,4,9,False,True
12880,1985,4,10,False,False
12881,1985,4,11,True,False
12882,1985,4,12,True,False
12883,1985,4,13,False,False
12884,1985,4,14,False,False
12885,1985,4,15,False,False
12886,1985,4,16,False,False
12887,1985,4,17,True,True
12888,1985,4,18,False,False
12889,1985,4,19,False,False
12890,1985,4,20,False,False
12891,1985,4,21,False,False
12892,1985,4,22,False,False
12893,1985,4,23,False,False
12894,1985,4,24,True,False
12895,1985,4,25,True,False
12896,1985,4,26,False,False
12897,1985,4,27,False,False
12898,1985,4,28,True,False
12899,1985,4,29,False,False
12900,1985,4,30,False,False
12901,1985,5,1,False,False
12902,1985,5,2,False,False
12903,1985,5,3,False,False
12904,1985,5,4,False,False
12905,1985,5,5,True,False
12906,1985,5,6,True,False
12907,1985,5,7,False,False
12908,1985,5,8,False,False
12909,1985,5,9,False,False
12910,1985,5,10,False,False
12911,1985,5,11,False,False
12912,1985,5,12,True,False
12913,1985,5,13,False,False
12914,1985,5,14,False,False
12915,1985,5,15,True,False
12916,1985,5,16,True,False
12917,1985,5,17,True,False
12918,1985,5,18,True,False
12919,1985,5,19,False,False
12920,1985,5,20,True,False
12921,1985,5,21,False,False
12922,1985,5,22,False,False
12923,1985,5,23,False,False
12924,1985,5,24,False,False
12925,1985,5,25,False,False
12926,1985,5,26,True,False
12927,1985,5,27,True,False
12928,1985,5,28,True,False
12929,1985,5,29,False,False
12930,1985,5,30,True,False
12931,1985,5,31,True,False
12932,1985,6,1,False,False
12933,1985,6,2,False,False
12934,1985,6,3,False,False
12935,1985,6,4,False,False
12936,1985,6,5,True,False
12937,1985,6,6,False,False
12938,1985,6,7,False,False
12939,1985,6,8,True,False
12940,1985,6,9,True,False
12941,1985,6,10,False,False
12942,1985,6,11,True,False
12943,1985,6,12,True,False
12944,1985,6,13,True,False
12945,1985,6,14,False,False
12946,1985,6,15,True,False
12947,1985,6,16,True,False
12948,1985,6,17,True,False
12949,1985,6,18,False,False
12950,1985,6,19,False,False
12951,1985,6,20,False,False
12952,1985,6,21,False,False
12953,1985,6,22,True,False
12954,1985,6,23,False,False
12955,1985,6,24,False,False
12956,1985,6,25,False,False
12957,1985,6,26,False,False
12958,1985,6,27,False,False
12959,1985,6,28,False,False
12960,1985,6,29,True,False
12961,1985,6,30,False,False
12962,1985,7,1,True,False
12963,1985,7,2,True,False
12964,1985,7,3,True,False
12965,1985,7,4,False,False
12966,1985,7,5,True,False
12967,1985,7,6,True,False
12968,1985,7,7,False,False
12969,1985,7,8,True,False
12970,1985,7,9,False,False
12971,1985,7,10,True,False
12972,1985,7,11,False,False
12973,1985,7,12,False,False
12974,1985,7,13,False,False
12975,1985,7,14,True,False
12976,1985,7,15,True,False
12977,1985,7,16,False,False
12978,1985,7,17,False,False
12979,1985,7,18,False,False
12980,1985,7,19,True,False
12981,1985,7,20,False,False
12982,1985,7,21,True,False
12983,1985,7,22,False,False
12984,1985,7,23,False,False
12985,1985,7,24,False,False
12986,1985,7,25,False,False
12987,1985,7,26,True,False
12988,1985,7,27,False,False
12989,1985,7,28,False,False
12990,1985,7,29,False,False
12991,1985,7,30,False,False
12992,1985,7,31,True,False
12993,1985,8,1,False,False
12994,1985,8,2,False,False
12995,1985,8,3,False,False
12996,1985,8,4,False,False
12997,1985,8,5,True,False
12998,1985,8,6,True,False
12999,1985,8,7,True,False
13000,1985,8,8,False,False
13001,1985,8,9,False,False
13002,1985,8,10,True,False
13003,1985,8,11,False,False
13004,1985,8,12,False,False
13005,1985,8,13,True,False
13006,1985,8,14,True,False
13007,1985,8,15,True,False
13008,1985,8,16,False,False
13009,1985,8,17,False,False
13010,1985,8,18,True,False
13011,1985,8,19,False,False
13012,1985,8,20,False,False
13013,1985,8,21,False,False
13014,1985,8,22,False,False
13015,1985,8,23,False,False
13016,1985,8,24,True,False
13017,1985,8,25,True,False
13018,1985,8,26,True,False
13019,1985,8,27,False,False
13020,1985,8,28,False,False
13021,1985,8,29,False,False
13022,1985,8,30,True,False
13023,1985,8,31,False,False
13024,1985,9,1,True,False
13025,1985,9,2,False,False
13026,1985,9,3,False,False
13027,1985,9,4,False,False
13028,1985,9,5,True,False
13029,1985,9,6,True,False
13030,1985,9,7,False,False
13031,1985,9,8,True,False
13032,1985,9,9,True,False
13033,1985,9,10,True,False
13034,1985,9,11,True,False
13035,1985,9,12,False,False
13036,1985,9,13,False,False
13037,1985,9,14,False,False
13038,1985,9,15,False,False
13039,1985,9,16,False,False
13040,1985,9,17,False,False
13041,1985,9,18,True,False
13042,1985,9,19,False,False
13043,1985,9,20,False,False
13044,1985,9,21,False,False
13045,1985,9,22,False,False
13046,1985,9,23,True,False
13047,1985,9,24,True,False
13048,1985,9,25,False,False
13049,1985,9,26,True,False
13050,1985,9,27,False,False
13051,1985,9,28,False,False
13052,1985,9,29,False,False
13053,1985,9,30,True,False
13054,1985,10,1,True,False
13055,1985,10,2,False,False
13056,1985,10,3,False,False
13057,1985,10,4,True,False
13058,1985,10,5,True,False
13059,1985,10,6,False,False
13060,1985,10,7,False,False
13061,1985,10,8,True,False
13062,1985,10,9,True,False
13063,1985,10,10,True,False
13064,1985,10,11,True,False
13065,1985,10,12,True,False
13066,1985,10,13,True,False
13067,1985,10,14,False,False
13068,1985,10,15,True,False
13069,1985,10,16,False,False
13070,1985,10,17,False,False
13071,1985,10,18,True,False
13072,1985,10,19,True,False
13073,1985,10,20,False,False
13074,1985,10,21,False,False
13075,1985,10,22,False,False
13076,1985,10,23,False,False
13077,1985,10,24,True,False
13078,1985,10,25,False,False
13079,1985,10,26,False,False
13080,1985,10,27,False,False
13081,1985,10,28,False,False
13082,1985,10,29,False,False
13083,1985,10,30,False,False
13084,1985,10,31,False,False
13085,1985,11,1,False,False
13086,1985,11,2,True,False
13087,1985,11,3,True,False
13088,1985,11,4,True,False
13089,1985,11,5,True,False
13090,1985,11,6,True,False
13091,1985,11,7,True,False
13092,1985,11,8,False,False
13093,1985,11,9,True,False
13094,1985,11,10,True,False
13095,1985,11,11,True,False
13096,1985,11,12,True,False
13097,1985,11,13,True,False
13098,1985,11,14,True,False
13099,1985,11,15,True,False
13100,1985,11,16,True,False
13101,1985,11,17,False,False
13102,1985,11,18,True,False
13103,1985,11,19,True,False
13104,1985,11,20,True,False
13105,1985,11,21,False,False
13106,1985,11,22,True,True
13107,1985,11,23,False,False
